Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2017/11/16, 15:03:40, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:41, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:42, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:43, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:44, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:45, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:46, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:47, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:48, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:49, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:50, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:52, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:53, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:55, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:56, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:58, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:03:59, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:00, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:01, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:02, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:03, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:05, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:07, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:08, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:09, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:10, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:11, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:13, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:14, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:16, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:17, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:18, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:19, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:20, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:22, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:23, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:25, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:26, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:27, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:28, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:29, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:31, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:32, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:33, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:34, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:35, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:37, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:38, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:39, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:40, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:41, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:43, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:44, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:46, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:47, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:48, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:49, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:50, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:52, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:53, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:54, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:55, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:56, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:57, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:04:59, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:01, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:02, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:03, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:04, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:05, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:07, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:08, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:10, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:11, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:13, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:14, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:15, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:16, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:17, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:18, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:19, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:20, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:22, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:23, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:25, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:26, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:28, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:29, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:30, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:31, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:32, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:33, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:35, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:37, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:38, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:40, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:41, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:43, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:44, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:45, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:46, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:47, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:48, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:49, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:50, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:52, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:53, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:54, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:55, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:56, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:58, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:05:59, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:01, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:02, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:03, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:04, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:05, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:06, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:07, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:08, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:10, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:11, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:12, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:13, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:14, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:16, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:17, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:18, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:19, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:20, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:21, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:22, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:23, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:25, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:26, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:28, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:29, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:30, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:31, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:32, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:38, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:39, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:40, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:42, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:43, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:44, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:45, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:46, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:47, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:48, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:50, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:51, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:52, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:53, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:54, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:55, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:56, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:57, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:06:58, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:00, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:01, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:02, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:03, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:04, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:05, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:07, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:08, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:09, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:10, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:11, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:12, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:13, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:14, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:15, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:16, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:17, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:18, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:19, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:20, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:21, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:22, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:23, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:24, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:25, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:26, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:27, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:29, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:30, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:31, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:32, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:33, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:34, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:35, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:36, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:37, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:38, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:39, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:41, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:43, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:44, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:45, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:46, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:47, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:48, 53.216770, -4.173361, 65.11,  0.00, 224, 0, 0.00, 
2017/11/16, 15:07:49, 53.216740, -4.173306, 43.11,  8928.00, 0, 0, 4.95, 
2017/11/16, 15:07:51, 53.216751, -4.173314, 43.20,  8208.00, 344, 0, 1.33, 
2017/11/16, 15:07:52, 53.216770, -4.173307, 43.71,  3708.00, 344, 0, 2.16, 
2017/11/16, 15:07:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 1.13, 
2017/11/16, 15:07:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:07:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:07:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:07:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:07:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:08:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
